payment_id,booking_id,payment_status,paid_amount
P4773,B4773,Paid,30303
P4774,B4774,Paid,19682
P4775,B4775,Refunded,0
P4776,B4776,Paid,35632
P4777,B4777,Paid,36200
P4778,B4778,Refunded,0
P4779,B4779,Paid,5698
P4780,B4780,Paid,6883
P4781,B4781,Paid,27387
P4782,B4782,Paid,6626
P4783,B4783,Paid,24906
P4784,B4784,Refunded,0
P4785,B4785,Paid,35540
P4786,B4786,Paid,25908
P4787,B4787,Paid,25620
P4788,B4788,Paid,7059
P4789,B4789,Refunded,0
P4790,B4790,Paid,5989
P4791,B4791,Paid,24872
P4792,B4792,Paid,22071
P4793,B4793,Paid,12566
P4794,B4794,Paid,44536
P4795,B4795,Paid,33267
P4796,B4796,Paid,22814
P4797,B4797,Paid,20326
P4798,B4798,Paid,20724
P4799,B4799,Paid,26871
P4800,B4800,Paid,39808
P4801,B4801,Paid,23402
P4802,B4802,Paid,13530
P4803,B4803,Paid,22510
P4804,B4804,Paid,22494
P4805,B4805,Paid,42372
P4806,B4806,Paid,28548
P4807,B4807,Refunded,0
P4808,B4808,Paid,20198
P4809,B4809,Paid,8852
P4810,B4810,Paid,10146
P4811,B4811,Paid,5944
P4812,B4812,Refunded,0
P4813,B4813,Paid,14276
P4814,B4814,Paid,35340
P4815,B4815,Paid,7355
P4816,B4816,Paid,32220
P4817,B4817,Paid,17472
P4818,B4818,Paid,19497
P4819,B4819,Paid,16562
P4820,B4820,Paid,8956
P4821,B4821,Paid,23504
P4822,B4822,Paid,17817
P4823,B4823,Paid,16713
P4824,B4824,Paid,18730
P4825,B4825,Paid,28773
P4826,B4826,Paid,25468
P4827,B4827,Paid,35961
P4828,B4828,Paid,24760
P4829,B4829,Paid,20772
P4830,B4830,Refunded,0
P4831,B4831,Paid,10305
P4832,B4832,Refunded,0
P4833,B4833,Paid,31023
P4834,B4834,Paid,28482
P4835,B4835,Paid,15862
P4836,B4836,Paid,7238
P4837,B4837,Paid,28857
P4838,B4838,Paid,39276
P4839,B4839,Paid,52760
P4840,B4840,Paid,11955
P4841,B4841,Refunded,0
P4842,B4842,Refunded,0
P4843,B4843,Paid,43340
P4844,B4844,Refunded,0
P4845,B4845,Paid,24807
P4846,B4846,Paid,22592
P4847,B4847,Paid,26228
P4848,B4848,Paid,15684
P4849,B4849,Paid,45372
P4850,B4850,Paid,36036
P4851,B4851,Refunded,0
P4852,B4852,Refunded,0
P4853,B4853,Paid,27648
P4854,B4854,Paid,24252
P4855,B4855,Paid,11312
P4856,B4856,Paid,17126
P4857,B4857,Paid,11489
P4858,B4858,Paid,24525
P4859,B4859,Paid,30228
P4860,B4860,Paid,24200
P4861,B4861,Refunded,0
P4862,B4862,Paid,25572
P4863,B4863,Paid,17270
P4864,B4864,Paid,10325
P4865,B4865,Paid,25282
P4866,B4866,Paid,7788
P4867,B4867,Paid,23620
P4868,B4868,Paid,22360
P4869,B4869,Paid,7408
P4870,B4870,Paid,18648
P4871,B4871,Paid,21204
P4872,B4872,Paid,17500
P4873,B4873,Paid,25364
P4874,B4874,Paid,7331
P4875,B4875,Paid,11322
P4876,B4876,Paid,23140
P4877,B4877,Paid,12816
P4878,B4878,Refunded,0
P4879,B4879,Paid,32541
P4880,B4880,Paid,22856
P4881,B4881,Refunded,0
P4882,B4882,Paid,51612
P4883,B4883,Paid,7565
P4884,B4884,Paid,17618
P4885,B4885,Refunded,0
P4886,B4886,Paid,9168
P4887,B4887,Paid,23496
P4888,B4888,Refunded,0
P4889,B4889,Paid,38488
P4890,B4890,Paid,16578
P4891,B4891,Paid,22806
P4892,B4892,Paid,22650
P4893,B4893,Paid,15376
P4894,B4894,Paid,31293
P4895,B4895,Paid,25724
P4896,B4896,Refunded,0
P4897,B4897,Paid,8668
P4898,B4898,Paid,21000
P4899,B4899,Paid,22612
P4900,B4900,Paid,10922
P4901,B4901,Paid,23576
P4902,B4902,Paid,14102
P4903,B4903,Paid,7658
P4904,B4904,Paid,34968
P4905,B4905,Paid,37176
P4906,B4906,Paid,27824
P4907,B4907,Paid,26208
P4908,B4908,Refunded,0
P4909,B4909,Refunded,0
P4910,B4910,Paid,27772
P4911,B4911,Paid,26508
P4912,B4912,Paid,10492
P4913,B4913,Refunded,0
P4914,B4914,Paid,20944
P4915,B4915,Paid,9561
P4916,B4916,Paid,24644
P4917,B4917,Paid,9939
P4918,B4918,Paid,21846
P4919,B4919,Refunded,0
P4920,B4920,Paid,38817
P4921,B4921,Paid,17588
P4922,B4922,Paid,18140
P4923,B4923,Refunded,0
P4924,B4924,Paid,11154
P4925,B4925,Paid,6934
P4926,B4926,Paid,26010
P4927,B4927,Paid,6928
P4928,B4928,Paid,43852
P4929,B4929,Paid,49976
P4930,B4930,Refunded,0
P4931,B4931,Paid,28503
P4932,B4932,Refunded,0
P4933,B4933,Refunded,0
P4934,B4934,Paid,27153
P4935,B4935,Paid,12634
P4936,B4936,Paid,17932
P4937,B4937,Refunded,0
P4938,B4938,Paid,13970
P4939,B4939,Paid,15066
P4940,B4940,Paid,22263
P4941,B4941,Paid,38796
P4942,B4942,Paid,6702
P4943,B4943,Refunded,0
P4944,B4944,Paid,50048
P4945,B4945,Paid,38151
P4946,B4946,Paid,27520
P4947,B4947,Paid,42500
P4948,B4948,Refunded,0
P4949,B4949,Paid,32022
P4950,B4950,Paid,15922
P4951,B4951,Paid,27816
P4952,B4952,Paid,9524
P4953,B4953,Paid,7519
P4954,B4954,Paid,13850
P4955,B4955,Paid,37080
P4956,B4956,Paid,50268
P4957,B4957,Paid,19920
P4958,B4958,Paid,20680
P4959,B4959,Paid,48380
P4960,B4960,Paid,46608
P4961,B4961,Paid,22167
P4962,B4962,Paid,27243
P4963,B4963,Paid,37940
P4964,B4964,Paid,8422
P4965,B4965,Paid,17228
P4966,B4966,Paid,21666
P4967,B4967,Paid,34128
P4968,B4968,Paid,18345
P4969,B4969,Paid,44932
P4970,B4970,Paid,10793
P4971,B4971,Paid,21612
P4972,B4972,Paid,37432
P4973,B4973,Paid,18630
P4974,B4974,Paid,18792
P4975,B4975,Paid,46932
P4976,B4976,Paid,18460
P4977,B4977,Paid,6606
P4978,B4978,Refunded,0
P4979,B4979,Paid,27705
P4980,B4980,Paid,21639
P4981,B4981,Paid,44648
P4982,B4982,Paid,17146
P4983,B4983,Paid,12133
P4984,B4984,Paid,33423
P4985,B4985,Paid,39432
P4986,B4986,Paid,12036
P4987,B4987,Paid,24270
P4988,B4988,Paid,18156
P4989,B4989,Paid,11786
P4990,B4990,Paid,28719
P4991,B4991,Paid,27993
P4992,B4992,Paid,9297
P4993,B4993,Paid,8633
P4994,B4994,Paid,22384
P4995,B4995,Paid,6720
P4996,B4996,Paid,23734
P4997,B4997,Paid,9064
P4998,B4998,Paid,17784
P4999,B4999,Paid,17870
P5000,B5000,Paid,27726
P5001,B5001,Paid,6926
P5002,B5002,Paid,11376
P5003,B5003,Paid,21406
P5004,B5004,Paid,20468
P5005,B5005,Paid,25948
P5006,B5006,Paid,36808
P5007,B5007,Paid,31827
P5008,B5008,Paid,14252
P5009,B5009,Paid,11181
P5010,B5010,Refunded,0
P5011,B5011,Paid,31868
P5012,B5012,Paid,17934
P5013,B5013,Paid,8907
P5014,B5014,Paid,44240
P5015,B5015,Paid,21946
P5016,B5016,Paid,10878
P5017,B5017,Refunded,0
P5018,B5018,Paid,20142
P5019,B5019,Paid,22575
P5020,B5020,Paid,50440
P5021,B5021,Paid,11668
P5022,B5022,Paid,8448
P5023,B5023,Paid,36777
P5024,B5024,Paid,28149
P5025,B5025,Paid,47336
P5026,B5026,Paid,6916
P5027,B5027,Paid,37164
P5028,B5028,Paid,9237
P5029,B5029,Paid,31275
P5030,B5030,Refunded,0
P5031,B5031,Paid,18552
P5032,B5032,Paid,50348
P5033,B5033,Paid,21408
P5034,B5034,Paid,34098
P5035,B5035,Paid,17700
P5036,B5036,Paid,22818
P5037,B5037,Paid,16064
P5038,B5038,Paid,7289
P5039,B5039,Paid,22562
P5040,B5040,Paid,51144
P5041,B5041,Paid,10466
P5042,B5042,Paid,18034
P5043,B5043,Paid,33376
P5044,B5044,Paid,11356
P5045,B5045,Paid,11313
P5046,B5046,Paid,6944
P5047,B5047,Refunded,0
P5048,B5048,Refunded,0
P5049,B5049,Paid,21260
P5050,B5050,Paid,7824
P5051,B5051,Refunded,0
P5052,B5052,Paid,25246
P5053,B5053,Paid,21576
P5054,B5054,Refunded,0
P5055,B5055,Refunded,0
P5056,B5056,Refunded,0
P5057,B5057,Paid,5628
P5058,B5058,Paid,45596
P5059,B5059,Paid,17378
P5060,B5060,Paid,41976
P5061,B5061,Paid,22888
P5062,B5062,Paid,20586
P5063,B5063,Paid,10511
P5064,B5064,Paid,40580
P5065,B5065,Refunded,0
P5066,B5066,Paid,12872
P5067,B5067,Paid,38852
P5068,B5068,Paid,36868
P5069,B5069,Paid,13434
P5070,B5070,Paid,21852
P5071,B5071,Paid,40380
P5072,B5072,Paid,18682
P5073,B5073,Paid,9156
P5074,B5074,Refunded,0
P5075,B5075,Paid,51700
P5076,B5076,Paid,12269
P5077,B5077,Paid,10598
P5078,B5078,Paid,33912
P5079,B5079,Paid,11393
P5080,B5080,Paid,22162
P5081,B5081,Paid,21814
P5082,B5082,Paid,18228
P5083,B5083,Refunded,0
P5084,B5084,Paid,23490
P5085,B5085,Paid,8380
P5086,B5086,Paid,20566
P5087,B5087,Paid,25744
P5088,B5088,Paid,9029
P5089,B5089,Paid,23460
P5090,B5090,Paid,50848
P5091,B5091,Refunded,0
P5092,B5092,Paid,25384
P5093,B5093,Paid,28656
P5094,B5094,Refunded,0
P5095,B5095,Paid,14914
P5096,B5096,Paid,44384
P5097,B5097,Paid,20056
P5098,B5098,Paid,10856
P5099,B5099,Paid,6259
P5100,B5100,Paid,12358
P5101,B5101,Paid,8177
P5102,B5102,Refunded,0
P5103,B5103,Refunded,0
P5104,B5104,Paid,11130
P5105,B5105,Paid,15506
P5106,B5106,Paid,6494
P5107,B5107,Paid,15616
P5108,B5108,Paid,10886
P5109,B5109,Paid,11382
P5110,B5110,Paid,39736
P5111,B5111,Paid,22202
P5112,B5112,Paid,14862
P5113,B5113,Paid,16620
P5114,B5114,Refunded,0
P5115,B5115,Paid,21652
P5116,B5116,Paid,30244
P5117,B5117,Paid,9394
P5118,B5118,Paid,37768
P5119,B5119,Paid,40320
P5120,B5120,Refunded,0
P5121,B5121,Paid,21856
P5122,B5122,Paid,7850
P5123,B5123,Paid,31722
P5124,B5124,Paid,25707
P5125,B5125,Paid,39972
P5126,B5126,Paid,30088
P5127,B5127,Paid,38262
P5128,B5128,Paid,31887
P5129,B5129,Refunded,0
P5130,B5130,Paid,32454
P5131,B5131,Refunded,0
P5132,B5132,Paid,28608
P5133,B5133,Refunded,0
P5134,B5134,Refunded,0
P5135,B5135,Paid,9420
P5136,B5136,Paid,48664
P5137,B5137,Paid,43344
P5138,B5138,Refunded,0
P5139,B5139,Paid,9554
P5140,B5140,Paid,25756
P5141,B5141,Paid,47240
P5142,B5142,Paid,6951
P5143,B5143,Refunded,0
P5144,B5144,Paid,10912
P5145,B5145,Paid,9406
P5146,B5146,Paid,39724
P5147,B5147,Paid,10050
P5148,B5148,Paid,35132
P5149,B5149,Paid,26324
P5150,B5150,Paid,18358
P5151,B5151,Refunded,0
P5152,B5152,Paid,8880
P5153,B5153,Paid,23312
P5154,B5154,Paid,21370
P5155,B5155,Paid,13000
P5156,B5156,Paid,20634
P5157,B5157,Paid,12846
P5158,B5158,Paid,12807
P5159,B5159,Paid,10138
P5160,B5160,Paid,22248
P5161,B5161,Paid,7150
P5162,B5162,Paid,26766
P5163,B5163,Paid,41852
P5164,B5164,Paid,7434
P5165,B5165,Paid,22800
P5166,B5166,Paid,31308
P5167,B5167,Paid,6981
P5168,B5168,Refunded,0
P5169,B5169,Paid,30492
P5170,B5170,Paid,6426
P5171,B5171,Paid,8072
P5172,B5172,Paid,11221
P5173,B5173,Paid,37575
P5174,B5174,Paid,10079
P5175,B5175,Paid,24570
P5176,B5176,Paid,24891
P5177,B5177,Paid,52460
P5178,B5178,Paid,18528
P5179,B5179,Paid,21549
P5180,B5180,Paid,28740
P5181,B5181,Paid,10780
P5182,B5182,Paid,24093
P5183,B5183,Paid,26186
P5184,B5184,Paid,39008
P5185,B5185,Paid,20556
P5186,B5186,Paid,36380
P5187,B5187,Paid,25882
P5188,B5188,Refunded,0
P5189,B5189,Paid,10817
P5190,B5190,Paid,50740
P5191,B5191,Paid,27796
P5192,B5192,Paid,25904
P5193,B5193,Paid,8335
P5194,B5194,Paid,23928
P5195,B5195,Paid,14560
P5196,B5196,Paid,13510
P5197,B5197,Paid,26997
P5198,B5198,Paid,22788
P5199,B5199,Paid,17022
P5200,B5200,Paid,37728
P5201,B5201,Paid,23480
P5202,B5202,Refunded,0
P5203,B5203,Paid,26115
P5204,B5204,Paid,25394
P5205,B5205,Refunded,0
P5206,B5206,Paid,17760
P5207,B5207,Paid,14656
P5208,B5208,Refunded,0
P5209,B5209,Paid,20212
P5210,B5210,Paid,23618
P5211,B5211,Paid,18321
P5212,B5212,Paid,26559
P5213,B5213,Paid,25608
P5214,B5214,Paid,31767
P5215,B5215,Paid,52460
P5216,B5216,Refunded,0
P5217,B5217,Paid,24892
P5218,B5218,Paid,10316
P5219,B5219,Paid,35166
P5220,B5220,Refunded,0
P5221,B5221,Paid,12275
P5222,B5222,Paid,22440
P5223,B5223,Paid,33464
P5224,B5224,Paid,34400
P5225,B5225,Paid,10795
P5226,B5226,Paid,7872
P5227,B5227,Paid,15984
P5228,B5228,Paid,38216
P5229,B5229,Paid,31821
P5230,B5230,Paid,12970
P5231,B5231,Paid,10556
P5232,B5232,Paid,28056
P5233,B5233,Paid,24324
P5234,B5234,Paid,28299
P5235,B5235,Paid,30424
P5236,B5236,Paid,30004
P5237,B5237,Paid,18004
P5238,B5238,Paid,28200
P5239,B5239,Paid,10820
P5240,B5240,Paid,27762
P5241,B5241,Paid,26212
P5242,B5242,Paid,34724
P5243,B5243,Paid,28146
P5244,B5244,Paid,22455
P5245,B5245,Paid,17568
P5246,B5246,Paid,7490
P5247,B5247,Refunded,0
P5248,B5248,Paid,9412
P5249,B5249,Paid,18054
P5250,B5250,Paid,17646
P5251,B5251,Paid,10087
P5252,B5252,Paid,10633
P5253,B5253,Paid,18176
P5254,B5254,Refunded,0
P5255,B5255,Paid,24360
P5256,B5256,Paid,5422
P5257,B5257,Paid,25126
P5258,B5258,Refunded,0
P5259,B5259,Paid,10288
P5260,B5260,Paid,20206
P5261,B5261,Paid,42532
P5262,B5262,Paid,12734
P5263,B5263,Paid,28440
P5264,B5264,Paid,8734
P5265,B5265,Refunded,0
P5266,B5266,Paid,34110
P5267,B5267,Paid,29652
P5268,B5268,Paid,37518
P5269,B5269,Paid,26202
P5270,B5270,Paid,8926
P5271,B5271,Paid,10785
P5272,B5272,Paid,11116
P5273,B5273,Paid,35456
P5274,B5274,Paid,29793
P5275,B5275,Paid,44896
P5276,B5276,Paid,10622
P5277,B5277,Paid,11712
P5278,B5278,Paid,23958
P5279,B5279,Refunded,0
P5280,B5280,Paid,13210
P5281,B5281,Paid,20928
P5282,B5282,Paid,17622
P5283,B5283,Paid,36472
P5284,B5284,Paid,18334
P5285,B5285,Paid,22342
P5286,B5286,Paid,11654
P5287,B5287,Paid,32475
P5288,B5288,Paid,20169
P5289,B5289,Paid,22004
P5290,B5290,Paid,18748
P5291,B5291,Paid,29178
P5292,B5292,Paid,37455
P5293,B5293,Paid,10049
P5294,B5294,Paid,25496
P5295,B5295,Paid,20190
P5296,B5296,Paid,50228
P5297,B5297,Refunded,0
P5298,B5298,Paid,32712
P5299,B5299,Refunded,0
P5300,B5300,Refunded,0
P5301,B5301,Paid,6638
P5302,B5302,Paid,24666
P5303,B5303,Paid,32670
P5304,B5304,Paid,34952
P5305,B5305,Paid,9129
P5306,B5306,Paid,5664
P5307,B5307,Paid,19106
P5308,B5308,Paid,25488
P5309,B5309,Paid,15436
P5310,B5310,Paid,10723
P5311,B5311,Paid,36975
P5312,B5312,Paid,7555
P5313,B5313,Paid,9456
P5314,B5314,Paid,32256
P5315,B5315,Paid,15708
P5316,B5316,Paid,24438
P5317,B5317,Paid,31848
P5318,B5318,Paid,15916
P5319,B5319,Paid,27459
P5320,B5320,Paid,13770
P5321,B5321,Paid,12562
P5322,B5322,Paid,17238
P5323,B5323,Paid,31528
P5324,B5324,Refunded,0
P5325,B5325,Refunded,0
P5326,B5326,Paid,9394
P5327,B5327,Paid,36668
P5328,B5328,Paid,22216
P5329,B5329,Paid,6025
P5330,B5330,Refunded,0
P5331,B5331,Paid,11656
P5332,B5332,Paid,17548
P5333,B5333,Paid,9136
P5334,B5334,Paid,35472
P5335,B5335,Paid,17374
P5336,B5336,Paid,45340
P5337,B5337,Paid,41756
P5338,B5338,Paid,22310
P5339,B5339,Paid,38985
P5340,B5340,Paid,32952
P5341,B5341,Paid,17784
P5342,B5342,Refunded,0
P5343,B5343,Refunded,0
P5344,B5344,Refunded,0
P5345,B5345,Paid,17920
P5346,B5346,Paid,35060
P5347,B5347,Paid,9403
P5348,B5348,Paid,29484
P5349,B5349,Paid,15516
P5350,B5350,Refunded,0
P5351,B5351,Paid,15338
P5352,B5352,Paid,31608
P5353,B5353,Paid,12346
P5354,B5354,Paid,42228
P5355,B5355,Paid,14268
P5356,B5356,Paid,30888
P5357,B5357,Paid,17356
P5358,B5358,Paid,28292
P5359,B5359,Paid,29049
P5360,B5360,Paid,30036
P5361,B5361,Paid,7202
P5362,B5362,Paid,26368
P5363,B5363,Paid,29784
P5364,B5364,Paid,11385
P5365,B5365,Paid,20794
P5366,B5366,Refunded,0
P5367,B5367,Paid,38340
P5368,B5368,Refunded,0
P5369,B5369,Paid,6517
P5370,B5370,Paid,19632
P5371,B5371,Paid,8821
P5372,B5372,Paid,15226
P5373,B5373,Refunded,0
P5374,B5374,Paid,12157
P5375,B5375,Refunded,0
P5376,B5376,Paid,24020
P5377,B5377,Paid,16659
P5378,B5378,Refunded,0
P5379,B5379,Paid,16652
P5380,B5380,Paid,14464
P5381,B5381,Paid,12444
P5382,B5382,Paid,6644
P5383,B5383,Refunded,0
P5384,B5384,Paid,35256
P5385,B5385,Paid,10628
P5386,B5386,Paid,11105
P5387,B5387,Paid,22042
P5388,B5388,Paid,22972
P5389,B5389,Paid,22218
P5390,B5390,Paid,28740
P5391,B5391,Paid,18030
P5392,B5392,Paid,7716
P5393,B5393,Paid,40468
P5394,B5394,Paid,32574
P5395,B5395,Paid,28722
P5396,B5396,Paid,24618
P5397,B5397,Paid,42016
P5398,B5398,Paid,8697
P5399,B5399,Paid,18480
P5400,B5400,Paid,23220
P5401,B5401,Paid,45240
P5402,B5402,Paid,5408
P5403,B5403,Paid,23922
P5404,B5404,Paid,26208
P5405,B5405,Paid,30744
P5406,B5406,Paid,9188
P5407,B5407,Refunded,0
P5408,B5408,Refunded,0
P5409,B5409,Paid,23272
P5410,B5410,Paid,14398
P5411,B5411,Paid,25630
P5412,B5412,Paid,9033
P5413,B5413,Paid,27692
P5414,B5414,Paid,22054
P5415,B5415,Paid,20526
P5416,B5416,Paid,27801
P5417,B5417,Paid,14748
P5418,B5418,Paid,28500
P5419,B5419,Refunded,0
P5420,B5420,Paid,8778
P5421,B5421,Paid,13862
P5422,B5422,Paid,13382
P5423,B5423,Paid,19623
P5424,B5424,Paid,9215
P5425,B5425,Paid,29586
P5426,B5426,Paid,11284
P5427,B5427,Paid,6828
P5428,B5428,Paid,15318
P5429,B5429,Paid,6101
P5430,B5430,Refunded,0
P5431,B5431,Paid,31944
P5432,B5432,Paid,11228
P5433,B5433,Paid,6514
P5434,B5434,Refunded,0
P5435,B5435,Refunded,0
P5436,B5436,Paid,27876
P5437,B5437,Refunded,0
P5438,B5438,Refunded,0
P5439,B5439,Refunded,0
P5440,B5440,Paid,34959
P5441,B5441,Paid,27435
P5442,B5442,Paid,29475
P5443,B5443,Paid,27543
P5444,B5444,Refunded,0
P5445,B5445,Refunded,0
P5446,B5446,Paid,29216
P5447,B5447,Paid,25686
P5448,B5448,Paid,22090
P5449,B5449,Refunded,0
P5450,B5450,Paid,27150
P5451,B5451,Refunded,0
P5452,B5452,Paid,22024
P5453,B5453,Paid,7026
P5454,B5454,Paid,28305
P5455,B5455,Paid,6237
P5456,B5456,Paid,9150
P5457,B5457,Paid,19338
P5458,B5458,Paid,26092
P5459,B5459,Paid,31203
P5460,B5460,Refunded,0
P5461,B5461,Paid,23772
P5462,B5462,Paid,18272
P5463,B5463,Paid,48900
P5464,B5464,Paid,24723
P5465,B5465,Paid,19934
P5466,B5466,Paid,48804
P5467,B5467,Paid,18416
P5468,B5468,Paid,43572
P5469,B5469,Paid,9793
P5470,B5470,Paid,39459
P5471,B5471,Paid,11442
P5472,B5472,Paid,9562
P5473,B5473,Paid,17142
P5474,B5474,Paid,18052
P5475,B5475,Paid,21054
P5476,B5476,Refunded,0
P5477,B5477,Paid,19188
P5478,B5478,Paid,18418
P5479,B5479,Paid,17314
P5480,B5480,Paid,15326
P5481,B5481,Paid,28476
P5482,B5482,Paid,10509
P5483,B5483,Paid,9445
P5484,B5484,Paid,27796
P5485,B5485,Paid,10892
P5486,B5486,Paid,22521
P5487,B5487,Paid,31212
P5488,B5488,Paid,17280
P5489,B5489,Paid,23836
P5490,B5490,Paid,29028
P5491,B5491,Refunded,0
P5492,B5492,Paid,43828
P5493,B5493,Paid,15814
P5494,B5494,Paid,13047
P5495,B5495,Refunded,0
P5496,B5496,Paid,13786
P5497,B5497,Paid,7662
P5498,B5498,Paid,23162
P5499,B5499,Paid,5699
P5500,B5500,Paid,25722
P5501,B5501,Paid,26140
P5502,B5502,Paid,27036
P5503,B5503,Paid,19338
P5504,B5504,Refunded,0
P5505,B5505,Paid,31664
P5506,B5506,Paid,36488
P5507,B5507,Paid,20742
P5508,B5508,Paid,47672
P5509,B5509,Paid,17088
P5510,B5510,Paid,31260
P5511,B5511,Paid,21776
P5512,B5512,Paid,34122
P5513,B5513,Paid,25710
P5514,B5514,Paid,10274
P5515,B5515,Paid,13970
P5516,B5516,Paid,12954
P5517,B5517,Paid,33162
P5518,B5518,Paid,6700
P5519,B5519,Paid,36492
P5520,B5520,Paid,25410
P5521,B5521,Refunded,0
P5522,B5522,Refunded,0
P5523,B5523,Paid,26277
P5524,B5524,Paid,6553
P5525,B5525,Refunded,0
P5526,B5526,Paid,38265
P5527,B5527,Paid,17366
P5528,B5528,Refunded,0
P5529,B5529,Paid,28941
P5530,B5530,Refunded,0
P5531,B5531,Paid,8825
P5532,B5532,Paid,9015
P5533,B5533,Refunded,0
P5534,B5534,Refunded,0
P5535,B5535,Paid,22972
P5536,B5536,Paid,36136
P5537,B5537,Paid,18333
P5538,B5538,Paid,32032
P5539,B5539,Paid,12888
P5540,B5540,Refunded,0
P5541,B5541,Paid,42632
P5542,B5542,Paid,32224
P5543,B5543,Refunded,0
P5544,B5544,Paid,36585
P5545,B5545,Paid,12176
P5546,B5546,Paid,20541
P5547,B5547,Paid,19080
P5548,B5548,Paid,18792
P5549,B5549,Paid,45904
P5550,B5550,Paid,18016
P5551,B5551,Paid,40256
P5552,B5552,Paid,32190
P5553,B5553,Paid,28080
P5554,B5554,Paid,16746
P5555,B5555,Paid,9038
P5556,B5556,Paid,24528
P5557,B5557,Refunded,0
P5558,B5558,Paid,51688
P5559,B5559,Paid,8584
P5560,B5560,Paid,10680
P5561,B5561,Paid,9427
P5562,B5562,Paid,6006
P5563,B5563,Paid,21972
P5564,B5564,Paid,20462
P5565,B5565,Paid,30975
P5566,B5566,Paid,32484
P5567,B5567,Paid,33548
P5568,B5568,Paid,10579
P5569,B5569,Paid,33585
P5570,B5570,Paid,13642
P5571,B5571,Paid,7152
P5572,B5572,Paid,27976
P5573,B5573,Paid,48684
P5574,B5574,Paid,37160
P5575,B5575,Paid,38084
P5576,B5576,Paid,18603
P5577,B5577,Paid,36600
P5578,B5578,Refunded,0
P5579,B5579,Paid,21336
P5580,B5580,Paid,27524
P5581,B5581,Paid,41316
P5582,B5582,Paid,12315
P5583,B5583,Paid,37828
P5584,B5584,Paid,22012
P5585,B5585,Paid,36444
P5586,B5586,Paid,9287
P5587,B5587,Paid,22172
P5588,B5588,Paid,38598
P5589,B5589,Paid,14246
P5590,B5590,Paid,25050
P5591,B5591,Refunded,0
P5592,B5592,Refunded,0
P5593,B5593,Paid,13290
P5594,B5594,Paid,22354
P5595,B5595,Paid,22156
P5596,B5596,Paid,15768
P5597,B5597,Paid,8338
P5598,B5598,Refunded,0
P5599,B5599,Paid,8763
P5600,B5600,Paid,23328
P5601,B5601,Paid,12418
P5602,B5602,Paid,42372
P5603,B5603,Refunded,0
P5604,B5604,Paid,9895
P5605,B5605,Paid,14232
P5606,B5606,Paid,12869
P5607,B5607,Paid,51576
P5608,B5608,Refunded,0
P5609,B5609,Paid,13932
P5610,B5610,Paid,21626
P5611,B5611,Paid,31508
P5612,B5612,Paid,14340
P5613,B5613,Paid,17295
P5614,B5614,Paid,22616
P5615,B5615,Paid,35836
P5616,B5616,Paid,26302
P5617,B5617,Paid,17998
P5618,B5618,Paid,6475
P5619,B5619,Paid,37371
P5620,B5620,Paid,28344
P5621,B5621,Refunded,0
P5622,B5622,Paid,37784
P5623,B5623,Paid,19068
P5624,B5624,Paid,21488
P5625,B5625,Paid,37221
P5626,B5626,Paid,25296
P5627,B5627,Paid,14898
P5628,B5628,Paid,5847
P5629,B5629,Paid,9584
P5630,B5630,Paid,6325
P5631,B5631,Paid,6785
P5632,B5632,Paid,18866
P5633,B5633,Paid,20942
P5634,B5634,Paid,32372
P5635,B5635,Paid,31623
P5636,B5636,Refunded,0
P5637,B5637,Refunded,0
P5638,B5638,Paid,6195
P5639,B5639,Paid,13159
P5640,B5640,Paid,6506
P5641,B5641,Paid,15230
P5642,B5642,Paid,21558
P5643,B5643,Paid,23214
P5644,B5644,Paid,24996
P5645,B5645,Paid,22678
P5646,B5646,Paid,27952
P5647,B5647,Paid,14386
P5648,B5648,Paid,8342
P5649,B5649,Paid,8961
P5650,B5650,Paid,27333
P5651,B5651,Paid,18454
P5652,B5652,Paid,18336
P5653,B5653,Paid,17782
P5654,B5654,Paid,30678
P5655,B5655,Paid,13146
P5656,B5656,Paid,6039
P5657,B5657,Paid,9050
P5658,B5658,Paid,19101
P5659,B5659,Paid,24296
P5660,B5660,Paid,18886
P5661,B5661,Paid,9704
P5662,B5662,Paid,8665
P5663,B5663,Paid,11087
P5664,B5664,Paid,9262
P5665,B5665,Paid,26673
P5666,B5666,Paid,28674
P5667,B5667,Paid,20518
P5668,B5668,Paid,7071
P5669,B5669,Paid,11256
P5670,B5670,Refunded,0
P5671,B5671,Paid,9585
P5672,B5672,Paid,26264
P5673,B5673,Paid,11834
P5674,B5674,Paid,7259
P5675,B5675,Refunded,0
P5676,B5676,Paid,10514
P5677,B5677,Refunded,0
P5678,B5678,Paid,20310
P5679,B5679,Paid,11175
P5680,B5680,Paid,11654
P5681,B5681,Paid,43012
P5682,B5682,Paid,16242
P5683,B5683,Paid,12180
P5684,B5684,Paid,24058
P5685,B5685,Paid,26336
P5686,B5686,Refunded,0
P5687,B5687,Paid,38304
P5688,B5688,Paid,21036
P5689,B5689,Paid,22552
P5690,B5690,Paid,20880
P5691,B5691,Paid,19200
P5692,B5692,Paid,34448
P5693,B5693,Refunded,0
P5694,B5694,Paid,26949
P5695,B5695,Paid,8382
P5696,B5696,Paid,22533
P5697,B5697,Paid,14434
P5698,B5698,Paid,36003
P5699,B5699,Paid,39796
P5700,B5700,Paid,7145
P5701,B5701,Paid,17928
P5702,B5702,Paid,8788
P5703,B5703,Paid,5839
